5855400,18,5853600,5
5855400,18,5853600,5
5855400,338,5853600,5
5855400,338,5853600,5
5855200,18,5853600,5
5855200,18,5853600,5
5855200,338,5853600,5
5855200,338,5853600,5
5855200,338,5853600,5
5853900,143,5853600,5
5855200,338,5853600,5
5855200,338,5853900,1
5855200,658,5853900,1
5855200,338,5853900,1
5855200,338,5853600,5
5855200,338,5853600,5
5855200,338,5853600,5
5855100,320,5853600,5
5855100,320,5853600,5
5855100,320,5853600,5
5855100,320,5853600,5
5855100,320,5853600,5
5855100,320,5853600,5
5855000,27,5853600,5
5855000,347,5853600,5
5855000,347,5853600,5
5855000,320,5853600,5
5855000,320,5853000,230
5854300,320,5853000,230
5854300,320,5853000,230
5854300,320,5853000,230
5854300,320,5853100,18
5854300,320,5853100,18
5854200,320,5853100,18
5854200,320,5853000,234
5854200,320,5853000,230
5854200,320,5853000,230
5854200,320,5853600,100
5854200,320,5853600,100
5854200,320,5853600,100
5854200,251,5853600,100
5855400,100,5853600,100
5854300,251,5853600,100
5855400,100,5853600,100
5855800,100,5853600,100
5855700,100,5853600,100
5855700,100,5853600,118
5855700,100,5853600,118
5855700,12,5853600,118
5855800,100,5853600,118
5855800,100,5853700,4
5856800,2,5853700,4
5855800,59,5853700,4
5856800,2,5853700,4
5856800,2,5853700,4
5856800,2,5853700,4
5856800,2,5853700,4
5856800,2,5853700,4
5856700,18,5853700,4
5856700,18,5853700,4
5856400,18,5853700,4
5856400,18,5853700,4
5856400,18,5853700,4
5856400,18,5853600,100
5856400,36,5853600,100
5856400,36,5853600,100
5856400,36,5853600,100
5856400,36,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5854400,44,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5856300,18,5853600,100
5856800,2,5853600,100
5856200,18,5853600,100
5856800,2,5853600,100
5856800,2,5853600,100
5856800,20,5853600,100
5856700,18,5853600,100
5856500,8,5853600,100
5856500,8,5853600,118
5856500,26,5853600,118
5856200,18,5853600,118
5856200,18,5853600,118
5856200,18,5854100,100
5856200,18,5854100,100
5856200,18,5854100,100
5856200,18,5854100,100
5856200,18,5854100,100
5856200,18,5854100,100
5856200,18,5854100,100
5856100,14,5854100,100
5855800,18,5854100,100
5855800,18,5854100,100
5855800,18,5854100,100
5855800,18,5853600,100
5856100,32,5853600,100
5856100,18,5853600,100
5856800,2,5853600,100
5856800,2,5854000,100
5856800,2,5854000,100
5856800,2,5854000,118
5856800,2,5854100,4
5856800,2,5854300,35
